2008_007091.jpg,"[' sofa', ' person', nan, nan, nan, 31.051868344899997, 'high', ' sofa', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 0, 5]"
2008_004412.jpg,"[' chair', nan, nan, nan, nan, 20.4132537158, 'low', ' chair', ' chair', 'Target Present', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'q', 2.347, -999, 52, 4]"
2008_007274.jpg,"[' dog', nan, nan, nan, nan, 16.693372571699999, 'low', ' dog', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 29, 1]"
2010_003329.jpg,"[' bottle', nan, nan, nan, nan, 20.965775321900001, 'low', ' bottle', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 23, 1]"
2011_001624.jpg,"[' aeroplane', nan, nan, nan, nan, 20.559862456800001, 'low', ' aeroplane', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 51, 4]"
2008_003709.jpg,"[' sofa', nan, nan, nan, nan, 15.7792493869, 'low', ' sofa', nan, 'No Target', 'Critical', 'tone2', 672, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 10, 4]"
2008_001098.jpg,"[' person', nan, nan, nan, nan, 15.903696109, 'low', ' person', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 15, 4]"
2008_000697.jpg,"[' bird', nan, nan, nan, nan, 32.065095855500005, 'high', ' bird', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 7, 5]"
2009_003802.jpg,"[' car', ' bicycle', ' motorbike', nan, nan, 29.678013923000002, 'high', ' car', nan, 'No Target', 'Critical', 'tone2', 746, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 5, 2]"
2011_001656.jpg,"[' horse', nan, nan, nan, nan, 19.156547420300001, 'low', ' horse', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 40, 7]"
2008_005673.jpg,"[' cat', nan, nan, nan, nan, 18.686905104699999, 'low', ' cat', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 51, 7]"
2009_002571.jpg,"[' pottedplant', ' sofa', ' chair', ' diningtable', nan, 28.968465057500001, 'high', ' sofa', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 12, 5]"
2008_003449.jpg,"[' boat', nan, nan, nan, nan, 34.708650155000001, 'high', ' boat', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 20, 5]"
2009_003084.jpg,"[' boat', nan, nan, nan, nan, 20.074715872599999, 'low', ' boat', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 28, 7]"
2008_003180.jpg,"[' dog', nan, nan, nan, nan, 31.5378571257, 'high', ' dog', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 2, 8]"
2010_005718.jpg,"[' car', ' aeroplane', nan, nan, nan, 32.224520766600001, 'high', ' aeroplane', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 24, 3]"
2008_007423.jpg,"[' bird', nan, nan, nan, nan, 33.647398005599996, 'high', ' bird', ' bird', 'Target Present', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'q', 2.287, -999, 0, 3]"
2008_006481.jpg,"[' bird', ' boat', nan, nan, nan, 29.314233598000001, 'high', ' bird', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 44, 3]"
2008_002704.jpg,"[' car', nan, nan, nan, nan, 19.439939384599999, 'low', ' car', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 50, 7]"
2011_002241.jpg,"[' chair', ' diningtable', nan, nan, nan, 18.117802795100001, 'low', ' chair', nan, 'No Target', 'Normal', 'No tone', -999, 'space', -4.944477943157835, 'Na', 'Na', 'Na', 0, 7]"
2011_001649.jpg,"[' person', ' chair', nan, nan, nan, 34.707170809499999, 'high', ' chair', nan, 'No Target', 'Normal', 'No tone', -999, 'space', 0.1427090968572884, 'Na', 'Na', 'Na', 24, 8]"
2011_002814.jpg,"[' sofa', ' bottle', ' pottedplant', ' tvmonitor', ' chair', 33.937775623900002, 'high', ' pottedplant', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 16, 3]"
2008_004614.jpg,"[' car', ' bus', ' person', nan, nan, 31.3051357692, 'high', ' car', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 11, 5]"
2008_000839.jpg,"[' cat', nan, nan, nan, nan, 16.456101242199999, 'low', ' cat', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 15, 6]"
2008_004188.jpg,"[' person', ' dog', nan, nan, nan, 37.006387262200001, 'high', ' dog', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 46, 5]"
2008_007043.jpg,"[' sofa', ' person', nan, nan, nan, 33.279582355800002, 'high', ' sofa', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 22, 5]"
2008_001185.jpg,"[' bird', nan, nan, nan, nan, 18.5230242662, 'low', ' bird', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 40, 4]"
2011_000824.jpg,"[' cat', nan, nan, nan, nan, 31.779858819499999, 'high', ' cat', nan, 'No Target', 'Critical', 'tone2', 256, 'space', 1.0214357578734052, 'Na', 'Na', 'Na', 18, 2]"
2008_005123.jpg,"[' dog', nan, nan, nan, nan, 19.5706622561, 'low', ' dog', ' person', 'Target Absent', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'p', 2.318, -999, 8, 1]"
2008_003461.jpg,"[' person', ' horse', nan, nan, nan, 30.927210339999998, 'high', ' horse', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 56, 2]"
2008_003755.jpg,"[' car', ' dog', ' person', nan, nan, 29.763552134600001, 'high', ' person', ' person', 'Target Present', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'q', 2.06, -999, 26, 8]"
2009_002749.jpg,"[' bottle', nan, nan, nan, nan, 20.963643076300002, 'low', ' bottle', nan, 'No Target', 'Normal', 'No tone', -999, 'space', 0.04343971100024646, 'Na', 'Na', 'Na', 11, 4]"
2009_003530.jpg,"[' person', ' horse', nan, nan, nan, 20.529451477199999, 'low', ' person', ' car', 'Target Absent', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'p', 2.601, -999, 56, 1]"
2008_005600.jpg,"[' person', ' cat', nan, nan, nan, 30.2265163794, 'high', ' cat', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 9, 5]"
2009_000488.jpg,"[' pottedplant', ' tvmonitor', ' cat', nan, nan, 31.670447198400002, 'high', ' cat', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 23, 5]"
2011_000293.jpg,"[' car', nan, nan, nan, nan, 9.1563902861600006, 'low', ' car', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 39, 4]"
2008_002773.jpg,"[' aeroplane', ' boat', nan, nan, nan, 29.2873494446, 'high', ' aeroplane', nan, 'No Target', 'Critical', 'tone2', 841, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 52, 5]"
2011_001335.jpg,"[' person', ' horse', nan, nan, nan, 33.334972468700002, 'high', ' horse', nan, 'No Target', 'Normal', 'No tone', -999, 'No spacebar', 'No timing', 'Na', 'Na', 'Na', 10, 2]"
