,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.
0,2008_003448.jpg, person, chair,,,,30.016324329275829,high,Target Present,Normal,[],Na,Na,None,None,122
1,2008_003449.jpg, boat,,,,,34.708650154968005,high,Target Present,Normal,[],Na,Na,None,None,8
2,2008_003464.jpg, person,,,,,19.72420040844229,low,Target Absent,Normal,[],Na,Na,None,None,74
3,2008_003477.jpg, chair, diningtable,,,,34.860726553164767,high,Target Absent,Normal,[],Na,Na,None,None,2
4,2008_003498.jpg, car, motorbike,,,,32.345816037704573,high,Target Present,Normal,[],Na,Na,None,None,40
5,2008_003701.jpg, boat,,,,,29.9571992215138,high,Target Present,Normal,[],Na,Na,None,None,120
6,2008_003706.jpg, person,,,,,17.23065839052537,low,Target Present,Critical,"[('space', 0.8631479882824351)]",Na,Na,0.113,tone1,76
7,2008_003852.jpg, dog,,,,,18.163024969077554,low,Target Absent,Normal,[],Na,Na,None,None,44
8,2008_004036.jpg, person, motorbike,,,,19.446156687645161,low,Target Absent,Normal,[],Na,Na,None,None,108
9,2008_004269.jpg, sofa, person,,,,20.983298059388602,low,Target Present,Normal,[],Na,Na,None,None,11
10,2008_004371.jpg, person, motorbike,,,,32.579236803168989,high,Target Present,Normal,[],Na,Na,None,None,113
11,2008_004389.jpg, person, bottle, diningtable,,,28.822656476371627,high,Target Absent,Critical,"[('space', 0.6915152693545679)]",Na,Na,0.049,tone1,151
12,2008_004425.jpg, bird,,,,,17.14996667859641,low,Target Absent,Normal,[],Na,Na,None,None,39
13,2008_004436.jpg, person, car,,,,30.697177208527194,high,Target Absent,Normal,[],Na,Na,None,None,146
14,2008_004487.jpg, chair, bottle,,,,35.925064893420085,high,Target Present,Normal,[],Na,Na,None,None,59
15,2008_004522.jpg, person,,,,,20.543288615744785,low,Target Present,Normal,[],Na,Na,None,None,36
16,2008_004564.jpg, person, chair, bottle, diningtable,,28.719634584894571,high,Target Absent,Critical,[],Na,Na,0.18,tone2,14
17,2008_004607.jpg, bottle,,,,,20.465741194973702,low,Target Present,Normal,[],Na,Na,None,None,156
18,2008_004615.jpg, pottedplant, motorbike,,,,29.797419521088532,high,Target Absent,Critical,"[('space', 0.8562383180542383)]",Na,Na,0.199,tone1,89
