,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Exemplar of,To be asked,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.,trial_n
0,2008_000032.jpg, bus, person,,,,30.612035947600003,high, person,,No Target,Normal,None,Na,Na,None,None,4,124
1,2008_000036.jpg, person, bicycle, boat,,,33.1188342393,high, boat,,No Target,Normal,"[('space', 0.11151465354123502)]",Na,Na,None,None,33,153
2,2008_000037.jpg, aeroplane,,,,,12.091823003599998,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,21,21
3,2008_000059.jpg, person, dog,,,,19.028715358699998,low, person,,No Target,Critical,None,Na,Na,0.403,tone1,10,310
4,2008_000066.jpg, dog,,,,,14.840370850899999,low, dog, dog,Target Present,Normal,None,"[('p', 1.8243912841680867)]",-999,None,None,25,205
5,2008_000093.jpg, tvmonitor, chair, sofa,,,29.822033003800001,high, sofa,,No Target,Normal,None,Na,Na,None,None,37,457
6,2008_000112.jpg, bottle, cat,,,,21.259829756400002,low, bottle,,No Target,Normal,None,Na,Na,None,None,28,28
7,2008_000119.jpg, person, horse,,,,19.1875460742,low, horse,,No Target,Normal,None,Na,Na,None,None,5,5
8,2008_000140.jpg, boat,,,,,41.700233124699999,high, boat,,No Target,Normal,None,Na,Na,None,None,19,439
9,2008_000141.jpg, person, horse,,,,19.2853678976,low, horse,,No Target,Normal,None,Na,Na,None,None,43,403
10,2008_000151.jpg, aeroplane,,,,,8.1712447406199988,low, aeroplane, horse,Target Absent,Normal,None,"[('q', 2.174725477741049)]",-999,None,None,33,333
11,2008_000163.jpg, car,,,,,18.708497724600001,low, car, boat,Target Absent,Normal,None,"[('q', 2.0336368882190072)]",-999,None,None,20,200
12,2008_000191.jpg, person, bicycle, boat,,,34.319051607799999,high, boat,,No Target,Normal,None,Na,Na,None,None,1,61
13,2008_000192.jpg, bird,,,,,29.176311484999999,high, bird,,No Target,Normal,"[('space', 0.4715006038404681)]",Na,Na,None,None,22,142
14,2008_000193.jpg, car, person,,,,16.259093577600002,low, car,,No Target,Normal,None,Na,Na,None,None,8,8
15,2008_000196.jpg, pottedplant, bicycle, bottle, cat,,35.353784429899996,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,15,255
16,2008_000197.jpg, aeroplane,,,,,16.5760972263,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,51,231
17,2008_000236.jpg, person,,,,,19.2767263378,low, person,,No Target,Normal,None,Na,Na,None,None,59,59
18,2008_000251.jpg, car, aeroplane,,,,35.872179407899999,high, aeroplane,,No Target,Critical,None,Na,Na,0.503,tone4,32,152
19,2008_000262.jpg, boat,,,,,38.409554998400004,high, boat,,No Target,Normal,None,Na,Na,None,None,13,253
20,2008_000270.jpg, person, dog, sofa,,,29.9356183869,high, sofa, sofa,Target Present,Normal,None,"[('p', 1.9377730539972617)]",-999,None,None,15,435
21,2008_000287.jpg, pottedplant,,,,,19.549656454899999,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,59,359
22,2008_000339.jpg, bird,,,,,14.382431817800001,low, bird,,No Target,Normal,"[('space', 0.1700552636775683)]",Na,Na,None,None,1,1
23,2008_000398.jpg, person, bottle,,,,20.423795473800002,low, bottle,,No Target,Critical,None,Na,Na,0.951,tone3,3,3
24,2008_000400.jpg, bird,,,,,19.619544853200001,low, bird,,No Target,Normal,None,Na,Na,None,None,37,397
25,2008_000414.jpg, boat,,,,,35.947150003000004,high, boat,,No Target,Normal,None,Na,Na,None,None,27,87
26,2008_000418.jpg, person, chair, diningtable,,,28.877708545400001,high, chair,,No Target,Normal,None,Na,Na,None,None,54,114
27,2008_000421.jpg, person, bottle, sofa,,,28.876320235999998,high, bottle,,No Target,Normal,None,Na,Na,None,None,40,160
28,2008_000424.jpg, person,,,,,29.857857849200002,high, person, person,Target Present,Normal,None,"[('p', 1.986689276953257)]",-999,None,None,32,92
29,2008_000491.jpg, pottedplant,,,,,15.0694834115,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,46,46
30,2008_000495.jpg, tvmonitor, chair, bottle,,,32.179769174999997,high, bottle,,No Target,Normal,None,Na,Na,None,None,17,257
