,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Exemplar of,To be asked,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.,trial_n
0,2008_000032.jpg, bus, person,,,,30.612035947600003,high, person,,No Target,Normal,None,Na,Na,None,None,8,68
1,2008_000036.jpg, person, bicycle, boat,,,33.1188342393,high, boat,,No Target,Normal,"[('space', 0.4305273625504924)]",Na,Na,None,None,36,276
2,2008_000037.jpg, aeroplane,,,,,12.091823003599998,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,5,185
3,2008_000059.jpg, person, dog,,,,19.028715358699998,low, person,,No Target,Normal,None,Na,Na,None,None,2,182
4,2008_000066.jpg, dog,,,,,14.840370850899999,low, dog,,No Target,Normal,None,Na,Na,None,None,2,302
5,2008_000093.jpg, tvmonitor, chair, sofa,,,29.822033003800001,high, sofa,,No Target,Normal,"[('space', 0.295514727011323)]",Na,Na,None,None,51,111
6,2008_000112.jpg, bottle, cat,,,,21.259829756400002,low, bottle, car,Target Absent,Normal,None,"[('q', 1.8142944056962733)]",-999,None,None,5,365
7,2008_000119.jpg, person, horse,,,,19.1875460742,low, horse,,No Target,Normal,"[('space', 0.5850811730488203)]",Na,Na,None,None,19,319
8,2008_000140.jpg, boat,,,,,41.700233124699999,high, boat,,No Target,Normal,None,Na,Na,None,None,3,123
9,2008_000141.jpg, person, horse,,,,19.2853678976,low, horse,,No Target,Critical,None,Na,Na,0.619,tone3,58,358
10,2008_000151.jpg, aeroplane,,,,,8.1712447406199988,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,51,411
11,2008_000163.jpg, car,,,,,18.708497724600001,low, car,,No Target,Normal,None,Na,Na,None,None,16,316
12,2008_000191.jpg, person, bicycle, boat,,,34.319051607799999,high, boat,,No Target,Normal,None,Na,Na,None,None,17,257
13,2008_000192.jpg, bird,,,,,29.176311484999999,high, bird,,No Target,Normal,None,Na,Na,None,None,19,79
14,2008_000193.jpg, car, person,,,,16.259093577600002,low, car, bird,Target Absent,Critical,None,"[('q', 1.8452164006521343)]",-999,0.957,tone4,4,184
15,2008_000196.jpg, pottedplant, bicycle, bottle, cat,,35.353784429899996,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,31,151
16,2008_000197.jpg, aeroplane,,,,,16.5760972263,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,15,15
17,2008_000236.jpg, person,,,,,19.2767263378,low, person,,No Target,Normal,"[('space', 0.11593388923211023)]",Na,Na,None,None,43,43
18,2008_000251.jpg, car, aeroplane,,,,35.872179407899999,high, aeroplane,,No Target,Critical,"[('space', 0.7145939864858519)]",Na,Na,0.021,tone3,44,464
19,2008_000262.jpg, boat,,,,,38.409554998400004,high, boat,,No Target,Normal,None,Na,Na,None,None,4,64
20,2008_000270.jpg, person, dog, sofa,,,29.9356183869,high, sofa, sofa,Target Present,Normal,"[('space', 0.2404409551018034)]","[('p', 1.7924376662122086)]",-999,None,None,27,87
21,2008_000287.jpg, pottedplant,,,,,19.549656454899999,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,56,416
22,2008_000339.jpg, bird,,,,,14.382431817800001,low, bird,,No Target,Normal,None,Na,Na,None,None,0,0
23,2008_000398.jpg, person, bottle,,,,20.423795473800002,low, bottle,,No Target,Critical,None,Na,Na,0.437,tone3,3,363
24,2008_000400.jpg, bird,,,,,19.619544853200001,low, bird,,No Target,Normal,None,Na,Na,None,None,7,7
25,2008_000414.jpg, boat,,,,,35.947150003000004,high, boat,,No Target,Normal,None,Na,Na,None,None,12,72
26,2008_000418.jpg, person, chair, diningtable,,,28.877708545400001,high, chair,,No Target,Normal,None,Na,Na,None,None,20,440
27,2008_000421.jpg, person, bottle, sofa,,,28.876320235999998,high, bottle,,No Target,Normal,None,Na,Na,None,None,15,75
28,2008_000424.jpg, person,,,,,29.857857849200002,high, person,,No Target,Normal,None,Na,Na,None,None,11,431
29,2008_000491.jpg, pottedplant,,,,,15.0694834115,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,32,32
30,2008_000495.jpg, tvmonitor, chair, bottle,,,32.179769174999997,high, bottle,,No Target,Normal,None,Na,Na,None,None,38,278
31,2008_000533.jpg, bird,,,,,13.809456573399999,low, bird, person,Target Absent,Normal,None,"[('q', 1.7435798821243225)]",-999,None,None,30,390
32,2008_000541.jpg, person, sofa,,,,29.639010239099999,high, sofa,,No Target,Normal,None,Na,Na,None,None,34,454
33,2008_000564.jpg, pottedplant, person,,,,31.190712873600003,high, person, person,Target Present,Normal,None,"[('p', 1.8799136609741254)]",-999,None,None,19,439
34,2008_000619.jpg, car, cat,,,,33.462184790500004,high, cat,,No Target,Normal,None,Na,Na,None,None,33,273
35,2008_000645.jpg, person,,,,,10.9629483508,low, person,,No Target,Normal,None,Na,Na,None,None,19,379
36,2008_000646.jpg, person,,,,,13.395747249300001,low, person,,No Target,Critical,None,Na,Na,0.437,tone2,40,220
37,2008_000697.jpg, bird,,,,,32.065095855500005,high, bird,,No Target,Normal,None,Na,Na,None,None,29,269
38,2008_000734.jpg, person, sofa,,,,20.185339334400002,low, sofa,,No Target,Normal,None,Na,Na,None,None,53,53
39,2008_000777.jpg, person,,,,,20.325858104800002,low, person,,No Target,Normal,None,Na,Na,None,None,9,309
40,2008_000798.jpg, bird,,,,,29.594597886300001,high, bird,,No Target,Normal,None,Na,Na,None,None,31,271
41,2008_000803.jpg, person, bicycle, motorbike,,,31.276131464499997,high, person,,No Target,Normal,None,Na,Na,None,None,57,117
42,2008_000829.jpg, person, dog,,,,30.556102874699999,high, dog,,No Target,Normal,None,Na,Na,None,None,13,133
43,2008_000880.jpg, car, horse, person,,,34.976637752899997,high, car,,No Target,Critical,None,Na,Na,0.957,tone4,22,142
44,2008_000916.jpg, pottedplant, person, train,,,29.323493073200002,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,15,135
45,2008_000952.jpg, car,,,,,19.7592559984,low, car,,No Target,Normal,None,Na,Na,None,None,47,47
46,2008_000972.jpg, person, sofa,,,,20.7078777754,low, person,,No Target,Normal,None,Na,Na,None,None,35,215
47,2008_000987.jpg, person,,,,,31.647647272899999,high, person,,No Target,Normal,None,Na,Na,None,None,35,275
48,2008_001040.jpg, boat,,,,,20.2100437036,low, boat,,No Target,Normal,"[('space', 0.32850482157664374)]",Na,Na,None,None,32,212
49,2008_001155.jpg, chair, diningtable,,,,33.694127868800003,high, chair,,No Target,Normal,None,Na,Na,None,None,14,74
50,2008_001182.jpg, person, dog,,,,32.236048221300003,high, dog,,No Target,Normal,None,Na,Na,None,None,0,120
51,2008_001210.jpg, cat,,,,,29.2469761744,high, cat,,No Target,Normal,None,Na,Na,None,None,21,261
52,2008_001278.jpg, person, horse,,,,32.480531856799999,high, horse,,No Target,Normal,None,Na,Na,None,None,54,114
53,2008_001312.jpg, person, bottle,,,,31.293565916599999,high, bottle,,No Target,Normal,None,Na,Na,None,None,32,272
54,2008_001320.jpg, person, chair, diningtable,,,20.005298847300001,low, chair,,No Target,Normal,None,Na,Na,None,None,50,50
55,2008_001329.jpg, car, person,,,,34.576441034200002,high, car,,No Target,Normal,None,Na,Na,None,None,27,147
56,2008_001333.jpg, sofa, chair, bottle, person,,29.051766794999999,high, sofa,,No Target,Normal,None,Na,Na,None,None,57,177
57,2008_001395.jpg, person,,,,,19.9798246298,low, person,,No Target,Normal,None,Na,Na,None,None,49,229
58,2008_001439.jpg, chair,,,,,19.8771316411,low, chair,,No Target,Normal,None,Na,Na,None,None,36,396
59,2008_001464.jpg, person, horse,,,,30.756714401700002,high, horse,,No Target,Critical,"[('space', 0.7756827522607637)]",Na,Na,0.263,tone1,23,83
60,2008_001467.jpg, pottedplant, person, chair,,,30.033197364499998,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,15,255
61,2008_001580.jpg, boat,,,,,29.288105034400001,high, boat,,No Target,Normal,None,Na,Na,None,None,12,432
62,2008_001617.jpg, person, chair,,,,20.224139544500002,low, chair,,No Target,Critical,"[('space', 0.6027948709815973)]",Na,Na,0.021,tone3,7,367
63,2008_001673.jpg, person, chair, bird,,,29.630121226999997,high, bird,,No Target,Critical,None,Na,Na,0.893,tone3,58,178
64,2008_001694.jpg, pottedplant, sofa, chair,,,18.5118878018,low, sofa,,No Target,Normal,None,Na,Na,None,None,4,4
65,2008_001784.jpg, pottedplant, person,,,,29.5064315646,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,39,159
66,2008_001862.jpg, pottedplant, person, chair, dog, bottle,31.058049570100003,high, dog,,No Target,Normal,None,Na,Na,None,None,47,107
67,2008_001920.jpg, tvmonitor, person,,,,34.988021861,high, person,,No Target,Normal,None,Na,Na,None,None,27,267
68,2008_001929.jpg, person,,,,,38.902832805300001,high, person,,No Target,Normal,"[('space', 0.5639294804859674)]",Na,Na,None,None,44,164
69,2008_001934.jpg, horse,,,,,19.661139241300003,low, horse,,No Target,Critical,None,Na,Na,0.757,tone4,34,394
70,2008_002026.jpg, pottedplant, sofa, chair,,,35.711398527699998,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,10,130
71,2008_002032.jpg, person, chair, diningtable,,,32.011827288100001,high, person,,No Target,Normal,None,Na,Na,None,None,0,60
72,2008_002037.jpg, person, dog,,,,30.202035831100002,high, dog,,No Target,Normal,None,Na,Na,None,None,16,256
73,2008_002039.jpg, person,,,,,29.7264020675,high, person,,No Target,Normal,None,Na,Na,None,None,26,146
74,2008_002079.jpg, person, bottle, diningtable,,,33.022066805000001,high, bottle,,No Target,Normal,None,Na,Na,None,None,46,106
75,2008_002084.jpg, pottedplant, person, dog,,,30.007374331899999,high, pottedplant,,No Target,Critical,"[('space', 0.6335021872728248)]",Na,Na,0.021,tone2,52,172
76,2008_002145.jpg, person,,,,,18.8795575328,low, person, person,Target Present,Normal,None,"[('p', 1.8494161766793695)]",-999,None,None,15,315
77,2008_002182.jpg, cat,,,,,16.264906915499999,low, cat,,No Target,Normal,None,Na,Na,None,None,12,312
78,2008_002185.jpg, person,,,,,34.6437283701,high, person,,No Target,Normal,None,Na,Na,None,None,6,66
79,2008_002195.jpg, person, aeroplane,,,,30.480361756599997,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,38,98
80,2008_002199.jpg, car, bottle, person,,,36.806480019399999,high, car,,No Target,Normal,None,Na,Na,None,None,56,296
81,2008_002350.jpg, bird,,,,,29.814920313600002,high, bird,,No Target,Normal,None,Na,Na,None,None,34,94
82,2008_002357.jpg, person,,,,,15.2808421774,low, person,,No Target,Normal,None,Na,Na,None,None,23,323
83,2008_002372.jpg, bottle,,,,,14.593336877300001,low, bottle,,No Target,Normal,None,Na,Na,None,None,36,216
84,2008_002379.jpg, pottedplant, chair, diningtable,,,17.138576050000001,low, pottedplant,,No Target,Critical,None,Na,Na,0.577,tone3,26,386
85,2008_002442.jpg, person, chair, dog, car,,19.939826301099998,low, car,,No Target,Critical,None,Na,Na,0.92,tone1,31,331
86,2008_002471.jpg, bird,,,,,20.7997623266,low, bird,,No Target,Normal,None,Na,Na,None,None,26,26
87,2008_002482.jpg, person, boat,,,,28.945528007499998,high, boat, boat,Target Present,Normal,None,"[('p', 2.062095446191961)]",-999,None,None,27,447
88,2008_002504.jpg, boat,,,,,20.470663952399999,low, boat,,No Target,Normal,None,Na,Na,None,None,50,230
89,2008_002704.jpg, car,,,,,19.439939384599999,low, car, car,Target Present,Critical,None,"[('p', 1.780430201208219)]","['space', 1.1404793862820952]",0.527,tone1,17,377
90,2008_002773.jpg, aeroplane, boat,,,,29.2873494446,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,1,421
91,2008_002835.jpg, person, horse,,,,31.842660584200001,high, horse,,No Target,Normal,None,Na,Na,None,None,35,95
92,2008_002866.jpg, person, horse,,,,18.6087784841,low, horse,,No Target,Normal,None,Na,Na,None,None,53,353
93,2008_002966.jpg, person, boat,,,,31.413857547300001,high, boat,,No Target,Normal,None,Na,Na,None,None,22,442
94,2008_003045.jpg, cat,,,,,16.417039192800001,low, cat,,No Target,Normal,None,Na,Na,None,None,7,307
95,2008_003135.jpg, pottedplant,,,,,20.7307118598,low, pottedplant,,No Target,Normal,"[('space', 0.04187944467412308)]",Na,Na,None,None,27,207
96,2008_003180.jpg, dog,,,,,31.5378571257,high, dog, dog,Target Present,Critical,None,"[('p', 1.7959877042958396)]",-999,0.11,tone4,9,249
97,2008_003203.jpg, pottedplant, person,,,,20.515117634599999,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,38,38
98,2008_003283.jpg, person, horse,,,,30.0880459272,high, horse,,No Target,Normal,None,Na,Na,None,None,3,423
99,2008_003288.jpg, person,,,,,16.331918002599998,low, person,,No Target,Normal,None,Na,Na,None,None,23,383
100,2008_003429.jpg, person, motorbike,,,,31.4193388831,high, person,,No Target,Normal,None,Na,Na,None,None,43,283
101,2008_003448.jpg, person, chair,,,,30.016324329299998,high, chair,,No Target,Normal,None,Na,Na,None,None,53,173
102,2008_003575.jpg, person, aeroplane,,,,31.070624341999999,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,1,241
