,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Exemplar of,To be asked,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.,trial_n
0,2008_000032.jpg, bus, person,,,,30.612035947600003,high, person,,No Target,Normal,None,Na,Na,None,None,1,61
1,2008_000036.jpg, person, bicycle, boat,,,33.1188342393,high, boat,,No Target,Normal,None,Na,Na,None,None,50,290
2,2008_000037.jpg, aeroplane,,,,,12.091823003599998,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,51,411
3,2008_000059.jpg, person, dog,,,,19.028715358699998,low, person,,No Target,Normal,None,Na,Na,None,None,34,34
4,2008_000066.jpg, dog,,,,,14.840370850899999,low, dog, dog,Target Present,Normal,None,"[('p', 2.038431833621871)]",-999,None,None,20,320
5,2008_000093.jpg, tvmonitor, chair, sofa,,,29.822033003800001,high, sofa,,No Target,Normal,None,Na,Na,None,None,41,461
6,2008_000112.jpg, bottle, cat,,,,21.259829756400002,low, bottle,,No Target,Normal,"[('space', 0.42112597634695703)]",Na,Na,None,None,57,417
7,2008_000119.jpg, person, horse,,,,19.1875460742,low, horse,,No Target,Normal,None,Na,Na,None,None,49,229
8,2008_000140.jpg, boat,,,,,41.700233124699999,high, boat, boat,Target Present,Normal,None,"[('p', 2.5965850597567623)]",-999,None,None,9,249
9,2008_000141.jpg, person, horse,,,,19.2853678976,low, horse,,No Target,Normal,None,Na,Na,None,None,19,19
10,2008_000151.jpg, aeroplane,,,,,8.1712447406199988,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,19,319
11,2008_000163.jpg, car,,,,,18.708497724600001,low, car,,No Target,Normal,None,Na,Na,None,None,23,383
12,2008_000191.jpg, person, bicycle, boat,,,34.319051607799999,high, boat,,No Target,Normal,"[('space', 0.3903906018604175)]",Na,Na,None,None,13,253
13,2008_000192.jpg, bird,,,,,29.176311484999999,high, bird,,No Target,Normal,None,Na,Na,None,None,39,99
14,2008_000193.jpg, car, person,,,,16.259093577600002,low, car,,No Target,Normal,None,Na,Na,None,None,18,378
15,2008_000196.jpg, pottedplant, bicycle, bottle, cat,,35.353784429899996,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,32,92
16,2008_000197.jpg, aeroplane,,,,,16.5760972263,low, aeroplane,,No Target,Critical,"[('space', 0.9168727675205446)]",Na,Na,0.362,tone3,49,349
17,2008_000236.jpg, person,,,,,19.2767263378,low, person, bird,Target Absent,Normal,None,"[('p', 3.038145311860717)]",-999,None,None,16,316
18,2008_000251.jpg, car, aeroplane,,,,35.872179407899999,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,24,144
19,2008_000262.jpg, boat,,,,,38.409554998400004,high, boat,,No Target,Normal,None,Na,Na,None,None,37,457
20,2008_000270.jpg, person, dog, sofa,,,29.9356183869,high, sofa,,No Target,Normal,None,Na,Na,None,None,15,75
21,2008_000287.jpg, pottedplant,,,,,19.549656454899999,low, pottedplant,,No Target,Normal,"[('space', 0.31959977043879917)]",Na,Na,None,None,11,311
22,2008_000339.jpg, bird,,,,,14.382431817800001,low, bird,,No Target,Normal,"[('space', 0.31535896330024116)]",Na,Na,None,None,35,335
23,2008_000398.jpg, person, bottle,,,,20.423795473800002,low, bottle,,No Target,Critical,None,Na,Na,0.577,tone4,39,39
24,2008_000400.jpg, bird,,,,,19.619544853200001,low, bird,,No Target,Normal,"[('space', 0.10081089934828924)]",Na,Na,None,None,9,369
25,2008_000414.jpg, boat,,,,,35.947150003000004,high, boat, car,Target Absent,Normal,None,"[('q', 1.9893245698549435)]",-999,None,None,11,431
26,2008_000418.jpg, person, chair, diningtable,,,28.877708545400001,high, chair, sofa,Target Absent,Normal,None,"[('q', 1.865921215925482)]",-999,None,None,23,263
27,2008_000421.jpg, person, bottle, sofa,,,28.876320235999998,high, bottle,,No Target,Normal,None,Na,Na,None,None,39,159
28,2008_000424.jpg, person,,,,,29.857857849200002,high, person,,No Target,Normal,None,Na,Na,None,None,58,118
29,2008_000491.jpg, pottedplant,,,,,15.0694834115,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,58,358
30,2008_000495.jpg, tvmonitor, chair, bottle,,,32.179769174999997,high, bottle,,No Target,Normal,None,Na,Na,None,None,40,460
31,2008_000533.jpg, bird,,,,,13.809456573399999,low, bird,,No Target,Critical,None,Na,Na,0.928,tone1,3,363
32,2008_000541.jpg, person, sofa,,,,29.639010239099999,high, sofa,,No Target,Critical,"[('space', 0.6955388419446535)]",Na,Na,0.155,tone2,16,76
33,2008_000564.jpg, pottedplant, person,,,,31.190712873600003,high, person,,No Target,Normal,None,Na,Na,None,None,55,115
34,2008_000619.jpg, car, cat,,,,33.462184790500004,high, cat,,No Target,Normal,None,Na,Na,None,None,29,149
35,2008_000645.jpg, person,,,,,10.9629483508,low, person,,No Target,Normal,None,Na,Na,None,None,36,336
36,2008_000646.jpg, person,,,,,13.395747249300001,low, person,,No Target,Normal,None,Na,Na,None,None,25,205
37,2008_000697.jpg, bird,,,,,32.065095855500005,high, bird,,No Target,Normal,"[('space', 0.5371205332921818)]",Na,Na,None,None,9,429
38,2008_000734.jpg, person, sofa,,,,20.185339334400002,low, sofa,,No Target,Normal,None,Na,Na,None,None,54,234
39,2008_000777.jpg, person,,,,,20.325858104800002,low, person,,No Target,Normal,"[('space', 9.750292520038784e-05)]",Na,Na,None,None,2,2
40,2008_000798.jpg, bird,,,,,29.594597886300001,high, bird,,No Target,Critical,"[('space', 0.9235169362873421)]",Na,Na,0.313,tone3,6,66
41,2008_000803.jpg, person, bicycle, motorbike,,,31.276131464499997,high, person,,No Target,Normal,"[('space', 0.19165397750475677)]",Na,Na,None,None,10,130
42,2008_000829.jpg, person, dog,,,,30.556102874699999,high, dog,,No Target,Critical,None,Na,Na,0.854,tone3,34,454
43,2008_000880.jpg, car, horse, person,,,34.976637752899997,high, car,,No Target,Normal,None,Na,Na,None,None,31,451
44,2008_000916.jpg, pottedplant, person, train,,,29.323493073200002,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,56,116
