,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.
0,2008_003448.jpg, person, chair,,,,30.01632432927583,high,Target Present,Normal,[],Na,Na,None,None,33
1,2008_003449.jpg, boat,,,,,34.708650154968005,high,Target Present,Normal,[],Na,Na,None,None,65
2,2008_003464.jpg, person,,,,,19.72420040844229,low,Target Absent,Normal,[],Na,Na,None,None,112
3,2008_003477.jpg, chair, diningtable,,,,34.86072655316477,high,Target Absent,Normal,[],Na,Na,None,None,32
4,2008_003498.jpg, car, motorbike,,,,32.34581603770457,high,Target Present,Normal,[],Na,Na,None,None,129
5,2008_003701.jpg, boat,,,,,29.9571992215138,high,Target Present,Normal,[],Na,Na,None,None,108
6,2008_003706.jpg, person,,,,,17.23065839052537,low,Target Present,Critical,[],Na,Na,0.129,tone2,47
7,2008_003852.jpg, dog,,,,,18.163024969077554,low,Target Absent,Normal,[],Na,Na,None,None,102
8,2008_004036.jpg, person, motorbike,,,,19.44615668764516,low,Target Absent,Normal,[],Na,Na,None,None,93
9,2008_004269.jpg, sofa, person,,,,20.983298059388602,low,Target Present,Normal,[],Na,Na,None,None,81
10,2008_004371.jpg, person, motorbike,,,,32.57923680316899,high,Target Present,Normal,[],Na,Na,None,None,133
11,2008_004389.jpg, person, bottle, diningtable,,,28.822656476371627,high,Target Absent,Critical,[],"[('p', 1.945863553777599)]",-999,0.17,tone2,51
12,2008_004425.jpg, bird,,,,,17.14996667859641,low,Target Absent,Normal,[],"[('p', 2.0296155590003764)]",-999,None,None,156
13,2008_004436.jpg, person, car,,,,30.697177208527194,high,Target Absent,Normal,[],Na,Na,None,None,24
14,2008_004487.jpg, chair, bottle,,,,35.925064893420085,high,Target Present,Normal,[],Na,Na,None,None,20
15,2008_004522.jpg, person,,,,,20.543288615744785,low,Target Present,Normal,[],Na,Na,None,None,71
16,2008_004564.jpg, person, chair, bottle, diningtable,,28.71963458489457,high,Target Absent,Critical,[],Na,Na,0.191,tone2,69
17,2008_004607.jpg, bottle,,,,,20.465741194973702,low,Target Present,Normal,[],Na,Na,None,None,127
18,2008_004615.jpg, pottedplant, motorbike,,,,29.797419521088532,high,Target Absent,Critical,[],Na,Na,0.167,tone1,118
19,2008_004695.jpg, dog,,,,,14.467183249090136,low,Target Absent,Normal,[],Na,Na,None,None,97
20,2008_004702.jpg, person, chair, dog,,,18.94630700581527,low,Target Absent,Normal,[],"[('q', 3.0722213892677246)]",-999,None,None,5
21,2008_004742.jpg, bird,,,,,14.4872306142904,low,Target Present,Normal,[],Na,Na,None,None,64
22,2008_004756.jpg, pottedplant, person,,,,29.004664080836946,high,Target Absent,Normal,[],Na,Na,None,None,76
23,2008_005001.jpg, pottedplant, person,,,,34.9438371419449,high,Target Present,Normal,[],"[('q', 1.9681012131841271)]",-999,None,None,139
24,2008_005172.jpg, person, motorbike,,,,15.533652366722812,low,Target Absent,Normal,[],Na,Na,None,None,4
25,2008_005194.jpg, dog,,,,,19.65239616193384,low,Target Absent,Critical,[],Na,Na,0.119,tone2,9
26,2008_005251.jpg, person,,,,,18.43977255420649,low,Target Present,Normal,[],Na,Na,None,None,22
27,2008_005276.jpg, person, bicycle,,,,33.36322694079857,high,Target Present,Critical,[],Na,Na,0.157,tone2,114
28,2008_005288.jpg, cat,,,,,15.614019717005355,low,Target Present,Normal,[],Na,Na,None,None,37
29,2008_005342.jpg, tvmonitor, chair, bottle, diningtable,,34.04502196437339,high,Target Absent,Critical,[],Na,Na,0.119,tone2,16
30,2008_005563.jpg, person, dog,,,,29.0787327362723,high,Target Absent,Normal,[],Na,Na,None,None,111
31,2008_005616.jpg, person, chair,,,,31.698792809344926,high,Target Present,Normal,[],Na,Na,None,None,125
32,2008_005685.jpg, aeroplane,,,,,14.016070769678755,low,Target Present,Normal,[],"[('q', 1.3528826389647293)]",-999,None,None,45
33,2008_005817.jpg, tvmonitor,,,,,29.725909836780325,high,Target Absent,Critical,[],Na,Na,0.003,tone1,84
34,2008_005818.jpg, horse,,,,,29.084159041893106,high,Target Present,Normal,[],Na,Na,None,None,107
35,2008_005831.jpg, dog,,,,,15.137915282453642,low,Target Present,Normal,[],Na,Na,None,None,48
36,2008_005867.jpg, person, bottle,,,,31.118687546941533,high,Target Present,Normal,[],Na,Na,None,None,116
37,2008_006166.jpg, chair, dog,,,,29.62514372742981,high,Target Present,Normal,[],Na,Na,None,None,123
38,2008_006298.jpg, sheep, person, horse,,,32.38547761836769,high,Target Present,Normal,[],Na,Na,None,None,68
39,2008_006480.jpg, cat,,,,,7.875542365126503,low,Target Present,Normal,[],"[('q', 1.892277858520174)]",-999,None,None,128
40,2008_006481.jpg, bird, boat,,,,29.314233597971626,high,Target Present,Normal,[],Na,Na,None,None,132
41,2008_006626.jpg, bird,,,,,19.32986458289654,low,Target Absent,Normal,[],Na,Na,None,None,146
42,2008_007108.jpg, pottedplant, dog,,,,29.851834352354174,high,Target Absent,Normal,[],Na,Na,None,None,143
43,2008_007279.jpg, dog,,,,,20.086261363905606,low,Target Present,Normal,[],Na,Na,None,None,92
44,2008_007323.jpg, car,,,,,31.09527068530514,high,Target Absent,Normal,[],Na,Na,None,None,113
45,2008_007378.jpg, chair, dog, diningtable,,,29.611440342795753,high,Target Present,Normal,[],Na,Na,None,None,140
46,2008_007417.jpg, dog,,,,,18.052501969592,low,Target Absent,Normal,[],Na,Na,None,None,18
